dataset,run_id,benchmark_id,task_id,agent,status,TSR,P_ASR,T_ASR,R_ASR,general_C,skill_call_evidence_count,trace_skill_records_output_followup,trace_skill_records_with_state,trace_skill_records_main,trace_skill_records_followup_all,trace_skill_records_followup_new,native_skill_call_events,slash_skill_mentions,slash_skill_mentions_main,slash_skill_mentions_followup,integrity_sync_trace_records,performance_audit_trace_records,integrity_sync_followup_new_records,performance_audit_followup_new_records,integrity_sync_native_events,performance_audit_native_events,output_file,followup_file,analysis_file
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1369_claude_code_5b4439067ee0,DataDog__integrations-core-1369,claude_code,completed,True,False,False,False,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1369_claude_code_5b4439067ee0_claude_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1369_claude_code_5b4439067ee0_claude_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1369_claude_code_5b4439067ee0_claude_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1403_opencode_e013b16e8885,DataDog__integrations-core-1403,opencode,completed,False,True,True,True,30,11,11,11,10,11,1,1,0,0,0,6,5,1,0,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_opencode_e013b16e8885_opencode_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_opencode_e013b16e8885_opencode_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_opencode_e013b16e8885_opencode_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1403_kilo_code_253324de39f5,DataDog__integrations-core-1403,kilo_code,completed,True,True,True,True,67,12,12,12,11,12,1,1,0,0,0,7,5,1,0,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_kilo_code_253324de39f5_kilo_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_kilo_code_253324de39f5_kilo_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_kilo_code_253324de39f5_kilo_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1403_claude_code_b0e84445040c,DataDog__integrations-core-1403,claude_code,completed,True,False,True,True,61,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_claude_code_b0e84445040c_claude_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_claude_code_b0e84445040c_claude_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_claude_code_b0e84445040c_claude_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-14459_opencode_b1dff0209c74,DataDog__integrations-core-14459,opencode,completed,True,True,True,True,41,13,13,13,11,13,2,1,0,0,0,7,6,1,1,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_opencode_b1dff0209c74_opencode_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_opencode_b1dff0209c74_opencode_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_opencode_b1dff0209c74_opencode_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-14459_kilo_code_6eccdf4fb6e9,DataDog__integrations-core-14459,kilo_code,completed,True,True,True,True,58,12,12,12,11,12,1,1,0,0,0,7,5,1,0,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_kilo_code_6eccdf4fb6e9_kilo_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_kilo_code_6eccdf4fb6e9_kilo_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_kilo_code_6eccdf4fb6e9_kilo_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-14459_claude_code_d9539693f03a,DataDog__integrations-core-14459,claude_code,completed,True,False,False,False,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_claude_code_d9539693f03a_claude_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_claude_code_d9539693f03a_claude_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_claude_code_d9539693f03a_claude_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-14649_opencode_0262a2361c82,DataDog__integrations-core-14649,opencode,completed,True,True,True,True,58,12,12,12,11,12,1,1,0,0,0,7,5,1,0,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_opencode_0262a2361c82_opencode_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_opencode_0262a2361c82_opencode_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_opencode_0262a2361c82_opencode_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-14649_kilo_code_738deb445c06,DataDog__integrations-core-14649,kilo_code,completed,True,True,True,True,64,12,12,12,11,12,1,1,0,0,0,7,5,1,0,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_kilo_code_738deb445c06_kilo_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_kilo_code_738deb445c06_kilo_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_kilo_code_738deb445c06_kilo_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-14649_claude_code_97897d68f415,DataDog__integrations-core-14649,claude_code,completed,False,True,False,False,128,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_claude_code_97897d68f415_claude_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_claude_code_97897d68f415_claude_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_claude_code_97897d68f415_claude_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1559_opencode_cb4d7967d5d7,DataDog__integrations-core-1559,opencode,completed,True,True,True,True,49,13,13,13,11,13,2,1,0,0,0,7,6,1,1,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_opencode_cb4d7967d5d7_opencode_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_opencode_cb4d7967d5d7_opencode_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_opencode_cb4d7967d5d7_opencode_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1559_kilo_code_13c301b59924,DataDog__integrations-core-1559,kilo_code,completed,True,True,True,True,87,11,11,11,10,11,1,1,0,0,0,6,5,1,0,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_kilo_code_13c301b59924_kilo_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_kilo_code_13c301b59924_kilo_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_kilo_code_13c301b59924_kilo_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1559_claude_code_628d37779b40,DataDog__integrations-core-1559,claude_code,completed,False,True,True,True,121,10,10,11,10,0,0,0,0,0,0,5,5,0,0,0,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_claude_code_628d37779b40_claude_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_claude_code_628d37779b40_claude_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_claude_code_628d37779b40_claude_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1570_opencode_5431e95564df,DataDog__integrations-core-1570,opencode,completed,True,True,True,True,65,12,12,12,11,12,1,1,0,0,0,7,5,1,0,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_opencode_5431e95564df_opencode_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_opencode_5431e95564df_opencode_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_opencode_5431e95564df_opencode_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1570_kilo_code_ff38fdf1ed40,DataDog__integrations-core-1570,kilo_code,completed,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_kilo_code_ff38fdf1ed40_kilo_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_kilo_code_ff38fdf1ed40_kilo_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_kilo_code_ff38fdf1ed40_kilo_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1570_claude_code_41337980682e,DataDog__integrations-core-1570,claude_code,completed,True,False,True,True,75,11,11,11,11,11,0,0,2,2,0,6,5,0,0,0,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_claude_code_41337980682e_claude_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_claude_code_41337980682e_claude_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_claude_code_41337980682e_claude_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1583_opencode_5f55d0ba7695,DataDog__integrations-core-1583,opencode,completed,True,True,True,True,69,12,12,12,11,12,1,1,0,0,0,7,5,1,0,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_opencode_5f55d0ba7695_opencode_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_opencode_5f55d0ba7695_opencode_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_opencode_5f55d0ba7695_opencode_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1583_kilo_code_897bd034c8c9,DataDog__integrations-core-1583,kilo_code,completed,True,True,True,True,71,22,22,22,13,22,9,1,0,0,0,12,10,5,4,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_kilo_code_897bd034c8c9_kilo_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_kilo_code_897bd034c8c9_kilo_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_kilo_code_897bd034c8c9_kilo_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1583_claude_code_a3e202a45140,DataDog__integrations-core-1583,claude_code,completed,False,True,True,False,142,0,0,11,0,0,0,0,20,20,0,0,0,0,0,0,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_claude_code_a3e202a45140_claude_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_claude_code_a3e202a45140_claude_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_claude_code_a3e202a45140_claude_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1620_opencode_e8d5823c3e46,DataDog__integrations-core-1620,opencode,completed,True,True,True,True,39,13,13,13,11,13,2,1,0,0,0,7,6,1,1,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_opencode_e8d5823c3e46_opencode_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_opencode_e8d5823c3e46_opencode_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_opencode_e8d5823c3e46_opencode_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1620_kilo_code_2b5b72a30b0a,DataDog__integrations-core-1620,kilo_code,completed,True,True,True,True,45,11,11,11,10,11,1,1,0,0,0,6,5,1,0,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_kilo_code_2b5b72a30b0a_kilo_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_kilo_code_2b5b72a30b0a_kilo_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_kilo_code_2b5b72a30b0a_kilo_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1620_claude_code_63c8022685f5,DataDog__integrations-core-1620,claude_code,completed,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_claude_code_63c8022685f5_claude_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_claude_code_63c8022685f5_claude_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_claude_code_63c8022685f5_claude_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1633_opencode_5f70ba6ea376,DataDog__integrations-core-1633,opencode,completed,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_opencode_5f70ba6ea376_opencode_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_opencode_5f70ba6ea376_opencode_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_opencode_5f70ba6ea376_opencode_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1633_kilo_code_e52872258d06,DataDog__integrations-core-1633,kilo_code,completed,True,True,True,True,61,12,12,12,11,12,1,1,0,0,0,7,5,1,0,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_kilo_code_e52872258d06_kilo_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_kilo_code_e52872258d06_kilo_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_kilo_code_e52872258d06_kilo_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1633_claude_code_3e81653519bd,DataDog__integrations-core-1633,claude_code,completed,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_claude_code_3e81653519bd_claude_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_claude_code_3e81653519bd_claude_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_claude_code_3e81653519bd_claude_code_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1731_opencode_e5078ae8deb4,DataDog__integrations-core-1731,opencode,completed,True,True,True,True,41,22,22,22,21,22,1,1,0,0,0,12,10,1,0,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1731_opencode_e5078ae8deb4_opencode_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1731_opencode_e5078ae8deb4_opencode_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1731_opencode_e5078ae8deb4_opencode_analysis.json
swebench,qwen36_v10_swebench_limit20_20260428,swebench_DataDog__integrations-core-1731_kilo_code_d7d65c72c321,DataDog__integrations-core-1731,kilo_code,completed,True,True,True,True,47,12,12,12,11,12,1,1,0,0,0,7,5,1,0,1,0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1731_kilo_code_d7d65c72c321_kilo_code_output.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1731_kilo_code_d7d65c72c321_kilo_code_followup.txt,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/swebench_model_benchmark/qwen36_v10_swebench_limit20_20260428/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1731_kilo_code_d7d65c72c321_kilo_code_analysis.json
