run_label,run_kind,dataset,task_id,agent,status,task_run_succeeded,baseline_task_run_succeeded,baseline_matched,skill_injected,skills_visible_post,skill_files_created,native_skill_tool_calls,slash_skill_call_evidence,skill_call_events,regular_tool_calls,total_tool_calls,skill_call_rate,recursive_loops_detected,loop_suspected,timed_out,runtime_failure_detected,api_calls,duration_seconds,metrics_file,output_file
qwen36plus_claude_code_injection_reparse_limit20_20260427_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/16,claude_code,completed,True,True,True,True,True,True,0,2,2,17,19,0.10526315789473684,5,True,False,False,1,86.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_claude_code_injection_reparse_limit20_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_16_claude_code_f8fe9d1049e8_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_claude_code_injection_reparse_limit20_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_16_claude_code_f8fe9d1049e8_claude_code_output.txt
qwen36plus_claude_code_injection_reparse_limit20_20260427_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/17,claude_code,completed,True,True,True,True,True,True,0,3,3,19,22,0.13636363636363635,5,True,False,False,1,124.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_claude_code_injection_reparse_limit20_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_17_claude_code_bb8b49fbc5e8_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_claude_code_injection_reparse_limit20_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_17_claude_code_bb8b49fbc5e8_claude_code_output.txt
qwen36plus_claude_code_injection_reparse_limit20_20260427_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/18,claude_code,completed,True,True,True,True,True,True,1,2,3,14,17,0.17647058823529413,4,True,False,False,1,87.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_claude_code_injection_reparse_limit20_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_18_claude_code_1e678370191b_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_claude_code_injection_reparse_limit20_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_18_claude_code_1e678370191b_claude_code_output.txt
qwen36plus_claude_code_injection_reparse_limit20_20260427_humaneval_openrouter_qwen_qwen3.6-plus,injection,humaneval,HumanEval/19,claude_code,completed,True,True,True,True,True,True,1,4,5,8,13,0.38461538461538464,5,True,False,False,1,72.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_claude_code_injection_reparse_limit20_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_19_claude_code_d3003cc09881_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_claude_code_injection_reparse_limit20_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_19_claude_code_d3003cc09881_claude_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-10093,opencode,completed,False,False,True,True,True,True,1,0,1,13,14,0.07142857142857142,3,True,True,True,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10093_opencode_fd42d8fa4d3b_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10093_opencode_fd42d8fa4d3b_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-10093,kilo_code,completed,False,False,True,True,True,True,0,2,2,14,16,0.125,3,True,True,True,1,301.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10093_kilo_code_aa77ba20d89c_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10093_kilo_code_aa77ba20d89c_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1013,opencode,completed,False,False,True,True,True,True,2,2,4,21,25,0.16,4,True,True,True,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1013_opencode_46639d00651f_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1013_opencode_46639d00651f_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1013,kilo_code,completed,False,False,True,True,True,True,0,0,0,36,36,0.0,3,True,True,True,1,301.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1013_kilo_code_bfae2d29d322_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1013_kilo_code_bfae2d29d322_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1019,opencode,completed,False,False,True,True,True,True,2,2,4,14,18,0.2222222222222222,3,True,True,True,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1019_opencode_275e9fd33dbb_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1019_opencode_275e9fd33dbb_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1019,kilo_code,completed,False,False,True,True,True,True,0,0,0,38,38,0.0,3,True,True,True,1,302.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1019_kilo_code_72063714bde1_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1019_kilo_code_72063714bde1_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-10414,opencode,completed,True,False,True,True,True,True,2,1,3,39,42,0.07142857142857142,3,True,False,False,1,284.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10414_opencode_0241bcc5bc4c_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10414_opencode_0241bcc5bc4c_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-10414,kilo_code,completed,True,False,True,True,True,True,0,0,0,40,40,0.0,3,True,False,False,1,223.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10414_kilo_code_89ad893b1dd7_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10414_kilo_code_89ad893b1dd7_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-11210,opencode,completed,False,False,True,True,True,True,3,0,3,17,20,0.15,3,True,True,True,1,301.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-11210_opencode_b424674d5dc0_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-11210_opencode_b424674d5dc0_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-11210,kilo_code,completed,True,True,True,True,True,True,0,4,4,45,49,0.08163265306122448,4,True,False,False,1,163.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-11210_kilo_code_216adf3aa362_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-11210_kilo_code_216adf3aa362_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1145,opencode,completed,True,False,True,True,True,True,2,2,4,43,47,0.0851063829787234,3,True,False,False,1,263.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1145_opencode_5f6004565059_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1145_opencode_5f6004565059_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1145,kilo_code,completed,False,False,True,False,False,False,0,0,0,3,3,0.0,0,True,True,True,1,301.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1145_kilo_code_913b828f25a2_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1145_kilo_code_913b828f25a2_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-12675,opencode,completed,True,True,True,True,True,True,1,0,1,19,20,0.05,2,True,False,False,1,110.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-12675_opencode_191a99b29ee7_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-12675_opencode_191a99b29ee7_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-12675,kilo_code,completed,True,True,True,True,True,True,0,0,0,23,23,0.0,3,True,False,False,1,186.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-12675_kilo_code_1973dacddd7c_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-12675_kilo_code_1973dacddd7c_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1369,opencode,completed,True,True,True,True,True,True,2,1,3,52,55,0.05454545454545454,3,True,False,False,1,217.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1369_opencode_61814a43e92b_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1369_opencode_61814a43e92b_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1369,kilo_code,completed,False,False,True,True,True,True,0,0,0,53,53,0.0,3,True,True,True,1,301.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1369_kilo_code_a33c647ba123_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1369_kilo_code_a33c647ba123_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1403,opencode,completed,False,False,True,True,True,True,2,1,3,13,16,0.1875,3,True,True,True,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_opencode_e013b16e8885_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_opencode_e013b16e8885_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1403,kilo_code,completed,True,False,True,True,True,True,0,3,3,49,52,0.057692307692307696,4,True,False,False,1,192.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_kilo_code_253324de39f5_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1403_kilo_code_253324de39f5_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-14459,opencode,completed,True,True,True,True,True,True,2,2,4,27,31,0.12903225806451613,3,True,False,False,1,184.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_opencode_b1dff0209c74_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_opencode_b1dff0209c74_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-14459,kilo_code,completed,True,True,True,True,True,True,0,0,0,20,20,0.0,3,True,False,False,1,94.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_kilo_code_6eccdf4fb6e9_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14459_kilo_code_6eccdf4fb6e9_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-14649,opencode,completed,True,False,True,True,True,True,2,1,3,51,54,0.05555555555555555,4,True,False,False,1,265.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_opencode_0262a2361c82_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_opencode_0262a2361c82_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-14649,kilo_code,completed,True,False,True,True,True,True,0,0,0,45,45,0.0,3,True,False,False,1,278.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_kilo_code_738deb445c06_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-14649_kilo_code_738deb445c06_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1559,opencode,completed,False,False,True,True,True,True,3,2,5,22,27,0.18518518518518517,3,True,True,True,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_opencode_cb4d7967d5d7_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_opencode_cb4d7967d5d7_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1559,kilo_code,completed,True,False,True,True,True,True,0,0,0,38,38,0.0,3,True,False,False,1,202.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_kilo_code_13c301b59924_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1559_kilo_code_13c301b59924_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1570,opencode,completed,True,False,True,True,True,True,3,2,5,38,43,0.11627906976744186,4,True,False,False,1,155.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_opencode_5431e95564df_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_opencode_5431e95564df_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1570,kilo_code,completed,False,False,True,True,True,True,0,0,0,29,29,0.0,2,True,True,True,1,302.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_kilo_code_ff38fdf1ed40_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1570_kilo_code_ff38fdf1ed40_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1583,opencode,completed,False,True,True,True,True,True,2,1,3,14,17,0.17647058823529413,4,True,True,True,1,301.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_opencode_5f55d0ba7695_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_opencode_5f55d0ba7695_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1583,kilo_code,completed,False,True,True,True,True,True,0,2,2,72,74,0.02702702702702703,3,True,True,True,1,302.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_kilo_code_897bd034c8c9_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1583_kilo_code_897bd034c8c9_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1620,opencode,completed,True,True,True,True,True,True,2,0,2,53,55,0.03636363636363636,3,True,False,False,1,214.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_opencode_e8d5823c3e46_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_opencode_e8d5823c3e46_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1620,kilo_code,completed,True,True,True,True,True,True,1,2,3,28,31,0.0967741935483871,3,True,False,False,1,203.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_kilo_code_2b5b72a30b0a_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1620_kilo_code_2b5b72a30b0a_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1633,opencode,completed,True,False,True,True,True,True,2,0,2,52,54,0.037037037037037035,3,True,False,False,1,248.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_opencode_5f70ba6ea376_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_opencode_5f70ba6ea376_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1633,kilo_code,completed,False,False,True,True,True,True,0,0,0,62,62,0.0,3,True,True,True,1,302.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_kilo_code_e52872258d06_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1633_kilo_code_e52872258d06_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1731,opencode,completed,True,True,True,True,True,True,2,0,2,42,44,0.045454545454545456,3,True,False,False,1,196.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1731_opencode_e5078ae8deb4_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1731_opencode_e5078ae8deb4_opencode_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1731,kilo_code,completed,False,False,True,True,True,True,0,2,2,66,68,0.029411764705882353,3,True,True,True,1,301.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1731_kilo_code_d7d65c72c321_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1731_kilo_code_d7d65c72c321_kilo_code_output.txt
qwen36plus_sequential_20260424_183454_swebench_openrouter_qwen_qwen3.6-plus,injection,swebench,DataDog__integrations-core-1959,opencode,completed,False,False,True,True,True,True,2,0,2,28,30,0.06666666666666667,3,True,True,True,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1959_opencode_b07878f500fc_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_sequential_20260424_183454/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1959_opencode_b07878f500fc_opencode_output.txt
